gid	mod	cnt
69	3.3.4.4.4.7.	41
69	3.3.4.5.	2
69	3.3.5.5.	3
69	3.3.5.6.7.	2
69	3.3.5.6.8.	3
69	3.3.5.7.8.	20
69	3.3.6.	1
69	3.4.	5
69	3.4.4.4.5.7.	1
69	3.4.5.5.	5
69	3.4.5.7.8.	11
69	3.4.7.	5
69	3.5.	1
69	3.5.6.6.	3
69	3.5.7.	2
69	3.5.8.	10
69	3.6.	6
69	3.6.6.	1
69	3.6.7.8.	16
69	3.6.8.	6
69	3.7.	15
69	4.5.5.6.	3
69	4.5.5.7.	1
69	4.5.6.7.	1
69	4.5.7.	1
69	4.6.6.8.	4
69	4.6.7.8.	5
70	1.1.2.2.	1
70	1.1.2.2.3.	2
70	1.2.	10
70	1.2.2.	1
70	1.2.2.3.	1
70	1.2.3.	1
70	1.2.3.4.4.	1
70	1.3.	2
70	1.3.3.	2
70	1.4.	1
70	1.4.4.	4
70	1.5.5.	1
70	2.2.	14
70	2.2.2.2.	2
70	2.2.2.2.5.	6
70	2.2.2.3.4.	2
70	2.2.2.3.4.4.	1
70	2.2.2.4.4.	1
70	2.2.3.3.	1
70	2.2.3.3.3.	1
70	2.2.3.3.4.	2
70	2.2.3.3.4.6.	5
70	2.2.3.3.5.5.	3
70	2.2.3.3.6.	4
70	2.2.3.4.5.5.	2
70	2.2.4.4.4.	1
70	2.2.4.4.4.5.6.	2
70	2.2.5.	90
70	2.3.	10
70	2.3.3.	5
70	2.3.3.3.4.	1
70	2.3.3.4.	2
70	2.3.3.4.4.	1
70	2.3.3.4.4.5.	1
70	2.3.3.4.4.7.	5
70	2.3.3.4.5.5.	1
70	2.3.3.4.7.	5
70	2.3.3.5.	2
70	2.3.4.	1
70	2.3.4.4.4.5.7.	3
70	2.3.4.4.5.	2
70	2.3.4.4.5.5.6.	1
70	2.3.4.4.5.5.7.	1
70	2.3.4.5.5.5.	3
70	2.3.4.5.5.5.7.	2
70	2.3.4.5.5.7.	2
70	2.3.4.5.6.	1
70	2.3.4.6.6.6.	1
70	2.3.5.	1
70	2.3.6.	43
70	2.4.	5
70	2.4.4.5.	1
70	2.4.4.6.	13
70	2.4.5.	4
70	2.4.5.6.	2
70	2.4.5.7.	15
70	2.4.6.	15
70	2.4.7.	26
70	2.5.	5
70	2.5.5.	2
70	2.5.7.	10
70	3.3.3.3.3.4.5.	1
70	3.3.3.3.3.4.5.6.	1
70	3.3.3.3.5.	2
70	3.3.3.3.5.5.	2
70	3.3.3.3.5.6.	1
70	3.3.3.3.6.	2
70	3.3.3.4.4.5.6.7.	1
70	3.3.3.4.5.	2
70	3.3.3.4.5.5.	1
70	3.3.3.4.5.5.6.	1
70	3.3.3.4.5.8.	23
70	3.3.3.4.6.6.	3
70	3.3.3.5.	9
70	3.3.4.	25
70	3.3.4.4.4.4.6.7.	1
70	3.3.4.4.4.5.	1
70	3.3.4.4.4.5.6.	1
70	3.3.4.4.4.6.	2
70	3.3.4.4.4.7.	2
70	3.3.4.4.5.6.	1
70	3.3.4.4.5.6.8.	12
70	3.3.4.4.6.	2
70	3.3.4.4.6.6.	3
70	3.3.4.4.6.6.7.	4
70	3.3.4.4.7.	1
70	3.3.4.5.	1
70	3.3.4.5.5.6.	9
70	3.3.4.5.5.6.8.	6
70	3.3.4.5.6.6.	1
70	3.3.4.6.	8
70	3.3.5.5.	1
70	3.3.5.5.5.6.	1
70	3.3.5.5.5.7.	1
70	3.3.5.5.5.8.	1
70	3.3.6.	2
70	3.3.6.6.	2
70	3.4.4.	4
70	3.4.4.4.	2
70	3.4.4.4.4.4.6.6.	1
70	3.4.4.4.5.	1
70	3.4.4.4.5.6.7.	1
70	3.4.4.4.5.7.	3
70	3.4.4.4.5.8.	4
70	3.4.4.4.6.	1
70	3.4.4.4.6.6.	2
70	3.4.4.5.	1
70	3.4.4.5.5.5.7.8.	2
70	3.4.4.5.5.6.7.	3
70	3.4.4.5.5.6.8.	1
70	3.4.4.5.6.7.7.	1
70	3.4.4.5.7.7.	2
70	3.4.4.5.8.	1
70	3.4.4.6.	2
70	3.4.5.5.6.	2
70	3.4.5.5.6.6.7.7.	2
70	3.4.5.5.6.6.8.	2
70	3.4.5.6.	1
70	3.4.5.6.6.8.	1
70	3.4.5.7.	1
70	3.4.5.7.7.	1
70	3.4.6.	1
70	3.4.7.	8
70	3.5.5.	1
70	3.5.5.6.	1
70	3.5.6.8.	6
70	3.5.7.	1
70	3.5.8.	4
70	3.6.6.	1
70	3.6.7.	2
70	3.6.7.8.	1
70	4.4.4.4.5.5.7.7.	2
70	4.4.4.4.5.5.7.7.7.	2
70	4.4.4.4.6.	8
70	4.4.4.4.6.7.	3
70	4.4.4.4.6.8.	2
70	4.4.4.4.6.9.	12
70	4.4.4.5.6.7.8.	6
70	4.4.4.5.6.7.9.	6
70	4.4.4.5.7.7.7.	4
70	4.4.4.6.7.	7
70	4.4.5.5.6.6.8.	1
70	4.4.5.5.6.7.	14
70	4.4.5.5.6.7.7.	1
70	4.4.5.5.6.7.7.8.	9
70	4.4.5.5.6.7.8.	3
70	4.4.5.5.6.7.9.	9
70	4.4.5.5.7.	3
70	4.4.5.6.6.	1
70	4.4.5.6.6.7.8.	1
70	4.4.5.6.7.	2
70	4.4.5.6.7.7.7.	3
70	4.4.5.7.	1
70	4.4.6.6.	1
70	4.4.6.6.6.8.	1
70	4.4.6.6.7.	2
70	4.4.6.7.	2
70	4.5.5.5.5.6.7.8.8.	11
70	4.5.5.5.6.6.7.8.	1
70	4.5.5.5.6.7.9.	9
70	4.5.5.5.7.7.	7
70	4.5.5.5.7.9.	2
70	4.5.5.6.	1
70	4.5.5.6.6.6.7.8.	3
70	4.5.5.6.6.8.	1
70	4.5.5.6.7.	1
70	4.5.5.6.7.7.	3
70	4.5.5.6.7.7.7.8.	2
70	4.5.5.6.7.8.9.	17
70	4.5.5.7.	1
70	4.5.5.7.7.	1
70	4.5.5.7.7.7.	9
70	4.5.6.6.7.	1
70	4.5.6.6.7.8.	2
70	4.5.6.7.	3
70	4.5.6.7.7.8.	7
70	4.5.6.8.	3
70	4.5.8.	1
70	4.6.6.6.	1
70	4.6.6.6.7.	2
70	4.6.6.7.7.	2
70	4.6.6.7.8.	3
70	4.6.6.9.	3
70	4.6.7.	1
70	4.6.7.7.	1
70	4.6.7.9.	1
70	4.6.8.	2
70	4.6.9.	1
70	4.7.7.9.	1
70	4.7.8.	1
70	5.5.5.5.6.7.7.	2
70	5.5.5.6.	1
70	5.5.5.6.7.7.8.9.	29
70	5.5.5.6.7.8.	1
70	5.5.5.6.7.8.8.	28
70	5.5.5.6.8.	1
70	5.5.5.7.7.8.	2
70	5.5.6.6.7.7.8.	1
70	5.5.6.7.7.	2
70	5.5.6.7.7.8.8.	20
70	5.5.7.7.7.7.	1
70	5.6.6.7.8.	1
70	5.6.6.8.	2
70	5.6.7.8.	1
70	5.6.7.8.8.	1
70	5.6.7.9.	1
70	5.7.7.7.8.	1
70	5.7.7.8.9.	7
70	5.7.7.9.	1
70	5.7.8.9.	12
70	6.7.8.8.9.	3
71	1.1.2.	3
71	1.1.2.2.4.	1
71	1.2.	65
71	1.2.2.	6
71	1.2.2.4.	1
71	1.2.2.5.	28
71	1.2.3.	2
71	1.2.3.3.4.	1
71	1.2.4.	9
71	1.2.4.4.5.	1
71	1.2.4.4.5.5.	1
71	1.2.4.5.5.	1
71	1.2.4.5.5.6.	1
71	1.2.5.	3
71	1.3.	1
71	1.3.3.4.	2
71	1.3.4.	5
71	1.3.4.4.	1
71	1.3.4.4.4.6.	1
71	1.3.4.5.	2
71	1.3.5.5.	1
71	1.4.	1
71	1.4.4.	1
71	1.4.4.4.4.	1
71	1.4.4.4.5.5.7.7.	1
71	1.4.4.5.	1
71	1.4.4.5.5.	2
71	1.4.5.5.	4
71	1.4.5.5.5.6.8.8.	2
71	1.4.6.	1
71	1.5.	1
71	1.5.5.5.	1
71	1.5.6.	1
71	1.5.7.	2
71	1.6.6.	2
71	1.6.8.	8
71	2	1
71	2.2.	4
71	2.2.2.	2
71	2.2.2.3.	1
71	2.2.2.3.4.5.5.	1
71	2.2.2.3.4.6.	1
71	2.2.2.5.	2
71	2.2.3.	6
71	2.2.3.3.	1
71	2.2.3.4.4.5.	1
71	2.2.3.5.	10
71	2.2.3.5.6.	3
71	2.2.3.6.	7
71	2.2.4.	2
71	2.2.4.5.6.6.	3
71	2.2.4.6.	1
71	2.2.5.	4
71	2.2.5.5.6.	1
71	2.2.6.	1
71	2.3.	3
71	2.3.3.	48
71	2.3.3.3.	5
71	2.3.3.3.3.4.4.	1
71	2.3.3.3.5.	1
71	2.3.3.3.6.	1
71	2.3.3.4.	2
71	2.3.3.4.4.	1
71	2.3.3.4.4.6.7.	1
71	2.3.3.4.5.	2
71	2.3.3.5.	1
71	2.3.3.5.7.	1
71	2.3.3.6.	12
71	2.3.4.	8
71	2.3.4.4.	1
71	2.3.4.4.4.4.5.	2
71	2.3.4.4.5.	17
71	2.3.4.4.5.6.6.	2
71	2.3.4.4.6.	4
71	2.3.4.5.	36
71	2.3.4.5.5.7.	1
71	2.3.4.5.6.	7
71	2.3.4.5.6.6.	1
71	2.3.4.6.	28
71	2.3.4.7.	1
71	2.3.5.	8
71	2.3.5.5.5.6.6.	1
71	2.3.5.5.6.7.	1
71	2.3.5.6.6.	1
71	2.3.5.6.6.7.	1
71	2.3.6.	1
71	2.4.4.4.4.5.5.7.	2
71	2.4.4.4.4.5.6.7.	1
71	2.4.4.4.4.5.7.8.	1
71	2.4.4.5.5.5.6.8.8.	20
71	2.4.4.5.5.6.	2
71	2.4.4.5.6.	2
71	2.4.4.6.	2
71	2.4.4.7.	1
71	2.4.5.	2
71	2.4.5.5.	1
71	2.4.5.5.6.6.	2
71	2.4.5.5.6.7.	3
71	2.4.5.5.7.	6
71	2.4.5.6.	3
71	2.4.5.6.6.	1
71	2.4.5.7.	1
71	2.4.6.	3
71	2.4.6.8.	1
71	2.5.5.5.5.7.	2
71	2.5.5.6.	1
71	2.5.5.6.6.	1
71	2.5.5.6.7.	1
71	2.5.6.7.	2
71	2.5.7.8.	5
71	2.5.8.	1
71	2.6.7.8.	1
71	2.6.7.9.	3
71	2.6.8.9.	68
71	2.7.9.	2
71	3.3.3.	1
71	3.3.3.3.	1
71	3.3.3.4.	5
71	3.3.3.4.5.5.	1
71	3.3.3.4.6.6.	2
71	3.3.3.4.6.7.	1
71	3.3.3.5.	2
71	3.3.3.5.7.	1
71	3.3.3.6.	1
71	3.3.3.7.	1
71	3.3.4.	3
71	3.3.4.4.	4
71	3.3.4.4.5.	1
71	3.3.4.5.	4
71	3.3.4.5.5.6.6.	1
71	3.3.4.5.6.6.	2
71	3.3.4.5.6.7.	1
71	3.3.4.5.7.	1
71	3.3.4.6.	2
71	3.3.4.6.6.7.	3
71	3.3.4.6.6.7.8.	1
71	3.3.4.7.	3
71	3.3.4.8.	1
71	3.3.5.	1
71	3.3.5.5.6.7.7.	1
71	3.3.5.5.7.	1
71	3.3.5.6.7.7.7.	2
71	3.3.5.7.	2
71	3.3.5.8.	2
71	3.3.6.	1
71	3.3.6.7.7.	1
71	3.3.7.	1
71	3.4.4.4.	1
71	3.4.4.4.5.	1
71	3.4.4.4.5.6.7.	1
71	3.4.4.4.5.7.	5
71	3.4.4.4.6.	6
71	3.4.4.5.	7
71	3.4.4.5.5.	9
71	3.4.4.5.5.6.6.	1
71	3.4.4.5.6.	2
71	3.4.4.5.6.6.	5
71	3.4.4.5.6.7.	2
71	3.4.4.5.6.8.	1
71	3.4.4.5.7.	2
71	3.4.4.6.	2
71	3.4.4.6.6.	1
71	3.4.4.6.6.7.	2
71	3.4.4.6.6.9.	1
71	3.4.4.6.7.7.	1
71	3.4.5.	4
71	3.4.5.5.	1
71	3.4.5.5.5.6.6.7.	1
71	3.4.5.5.5.7.	9
71	3.4.5.5.5.7.7.	1
71	3.4.5.5.6.	1
71	3.4.5.5.6.6.6.	1
71	3.4.5.5.6.7.	1
71	3.4.5.6.	3
71	3.4.5.6.6.7.	1
71	3.4.5.6.7.7.	1
71	3.4.5.7.	1
71	3.4.5.7.7.8.	1
71	3.4.6.	3
71	3.4.6.6.6.	1
71	3.4.6.7.	4
71	3.4.6.7.7.	1
71	3.4.7.7.7.	1
71	3.5.5.5.6.8.	1
71	3.5.5.5.7.	2
71	3.5.5.6.	1
71	3.5.5.6.6.6.8.	2
71	3.5.5.6.7.	5
71	3.5.5.6.7.7.	2
71	3.5.5.6.7.8.	2
71	3.5.5.7.7.	2
71	3.5.6.	4
71	3.5.6.6.	3
71	3.5.6.7.	1
71	3.6.6.7.	1
71	3.6.7.7.	1
71	4.4.4.4.5.6.	1
71	4.4.4.4.6.	1
71	4.4.4.5.6.7.8.	7
71	4.4.4.5.7.7.7.	1
71	4.4.4.6.6.	1
71	4.4.4.6.6.7.	8
71	4.4.4.6.7.7.	1
71	4.4.4.6.8.	1
71	4.4.5.	2
71	4.4.5.5.5.	1
71	4.4.5.5.6.	1
71	4.4.5.5.6.6.7.	8
71	4.4.5.5.6.7.	2
71	4.4.5.5.6.7.7.8.	1
71	4.4.5.5.7.	2
71	4.4.5.5.7.7.7.	5
71	4.4.5.5.7.7.8.	4
71	4.4.5.6.	4
71	4.4.5.6.6.	1
71	4.4.5.6.6.6.7.	6
71	4.4.5.6.6.6.7.8.	1
71	4.4.5.6.6.7.	2
71	4.4.5.6.6.8.8.	3
71	4.4.5.6.7.	1
71	4.4.5.6.7.7.8.	3
71	4.4.5.6.7.8.8.	1
71	4.4.5.7.	1
71	4.4.5.7.7.	1
71	4.4.5.7.7.8.	1
71	4.4.6.	1
71	4.4.6.6.7.	8
71	4.4.6.8.	2
71	4.4.7.	2
71	4.4.7.7.7.	2
71	4.4.7.8.	2
71	4.4.8.	3
71	4.5.5.5.6.6.7.7.	1
71	4.5.5.5.6.7.	5
71	4.5.5.5.6.7.8.	2
71	4.5.5.5.7.7.	1
71	4.5.5.6.6.7.7.8.	2
71	4.5.5.6.6.7.8.	3
71	4.5.5.6.7.7.7.	1
71	4.5.5.6.7.7.8.	3
71	4.5.5.7.	1
71	4.5.5.7.7.	1
71	4.5.5.8.8.8.	3
71	4.5.6.6.	2
71	4.5.6.6.7.7.	1
71	4.5.6.6.7.7.8.	3
71	4.5.6.6.7.7.8.8.	1
71	4.5.6.6.7.8.8.	1
71	4.5.6.6.8.8.	1
71	4.5.6.7.	6
71	4.5.6.7.7.8.	2
71	4.5.6.7.8.	2
71	4.5.7.	2
71	4.5.7.7.	1
71	4.5.7.7.7.	1
71	4.5.7.8.	1
71	4.6.6.	1
71	4.6.7.7.	2
71	4.6.7.7.8.	1
71	4.6.7.8.	3
71	5.5.5.5.7.7.8.8.	15
71	5.5.5.6.7.7.8.8.	20
71	5.5.5.6.7.8.	1
71	5.5.5.6.7.8.8.	9
71	5.5.5.6.7.8.8.9.	13
71	5.5.5.6.7.8.9.	2
71	5.5.5.6.8.8.8.	3
71	5.5.5.7.	1
71	5.5.6.6.7.8.8.9.	6
71	5.5.6.7.	2
71	5.5.6.8.	1
71	5.5.6.8.8.	1
71	5.5.7.7.8.	5
71	5.5.7.7.8.8.	4
71	5.5.7.8.	5
71	5.5.7.8.8.	8
71	5.5.7.8.8.9.	4
71	5.5.8.9.	3
71	5.6.7.8.8.	2
72	1	1
72	1.1.2.2.4.	1
72	1.1.2.4.	1
72	1.1.4.	10
72	1.2.	16
72	1.2.2.	8
72	1.2.2.2.4.	1
72	1.2.2.2.5.	1
72	1.2.2.3.3.	2
72	1.2.2.5.	1
72	1.2.3.	5
72	1.2.3.3.	1
72	1.2.3.3.3.5.	2
72	1.2.3.4.	3
72	1.2.3.5.	1
72	1.2.4.	9
72	1.2.5.	5
72	1.3.	4
72	1.3.3.	4
72	1.3.3.3.4.5.	1
72	1.3.3.3.4.6.	1
72	1.3.3.4.	1
72	1.3.3.4.6.	1
72	1.3.3.5.	2
72	1.3.3.6.	7
72	1.3.4.	4
72	1.3.4.4.	1
72	1.3.4.4.7.	2
72	1.3.4.6.	1
72	1.4.4.4.5.5.5.6.	1
72	1.4.4.5.	2
72	1.4.4.5.5.5.6.8.	1
72	1.4.5.6.	1
72	1.4.6.	1
72	1.5.	1
72	1.5.5.6.	1
72	2.2.	15
72	2.2.2.	3
72	2.2.2.2.	1
72	2.2.2.3.3.4.	1
72	2.2.2.3.4.	1
72	2.2.2.5.	9
72	2.2.3.	5
72	2.2.3.3.4.4.	3
72	2.2.3.3.4.4.6.	2
72	2.2.3.3.4.5.	2
72	2.2.3.3.5.6.	1
72	2.2.3.4.	1
72	2.2.3.4.4.	1
72	2.2.3.4.7.	1
72	2.2.3.5.	1
72	2.2.3.6.	2
72	2.2.4.	6
72	2.2.4.4.5.7.	1
72	2.2.4.4.6.	1
72	2.2.4.4.7.	1
72	2.2.4.5.6.	1
72	2.2.4.6.	2
72	2.2.5.	24
72	2.2.6.	32
72	2.3.	13
72	2.3.3.	11
72	2.3.3.3.3.4.5.6.	1
72	2.3.3.3.3.5.	3
72	2.3.3.3.3.5.6.	1
72	2.3.3.3.4.	4
72	2.3.3.3.4.4.	1
72	2.3.3.3.4.4.6.	1
72	2.3.3.3.4.5.6.	2
72	2.3.3.3.5.	1
72	2.3.3.3.6.7.	1
72	2.3.3.4.	6
72	2.3.3.4.4.4.6.	1
72	2.3.3.4.4.5.	1
72	2.3.3.4.4.5.5.7.	1
72	2.3.3.4.7.	2
72	2.3.3.6.	1
72	2.3.3.7.	11
72	2.3.4.	6
72	2.3.4.4.4.6.7.	1
72	2.3.4.4.5.	2
72	2.3.4.4.5.9.	1
72	2.3.4.4.7.	6
72	2.3.4.4.8.	1
72	2.3.4.5.5.7.	1
72	2.3.4.5.7.	8
72	2.3.4.6.	5
72	2.3.4.6.6.8.	1
72	2.3.4.6.7.	1
72	2.3.4.7.	5
72	2.3.5.	8
72	2.3.5.7.	1
72	2.3.6.	18
72	2.3.7.	5
72	2.4.	10
72	2.4.4.4.5.5.6.6.	1
72	2.4.4.5.	1
72	2.4.4.5.5.7.	1
72	2.4.4.6.	1
72	2.4.5.	2
72	2.4.5.7.	2
72	2.4.5.7.7.	1
72	2.4.5.8.	5
72	2.4.6.	8
72	2.4.6.7.	6
72	2.4.7.	10
72	2.5.	11
72	2.5.5.6.	1
72	2.5.5.6.6.6.7.8.	1
72	2.5.5.6.8.	1
72	2.5.5.6.9.	1
72	2.5.6.7.	6
72	2.5.7.	2
72	2.5.7.8.	1
72	2.6.	35
72	2.6.6.7.9.	10
72	2.6.6.8.	2
72	2.6.7.8.	1
72	3.3.3.3.4.4.5.7.	1
72	3.3.3.3.4.5.5.	1
72	3.3.3.3.4.6.	1
72	3.3.3.3.6.	1
72	3.3.3.4.4.4.5.	1
72	3.3.3.4.4.5.	1
72	3.3.3.4.4.5.7.	1
72	3.3.3.4.5.	1
72	3.3.3.4.5.5.6.	1
72	3.3.3.4.6.7.8.	10
72	3.3.3.4.7.	2
72	3.3.3.6.6.	1
72	3.3.3.7.	2
72	3.3.4.4.	3
72	3.3.4.4.4.4.7.	1
72	3.3.4.4.4.5.6.7.	1
72	3.3.4.4.4.5.6.8.	1
72	3.3.4.4.4.5.8.	5
72	3.3.4.4.4.6.	1
72	3.3.4.4.5.5.5.8.	1
72	3.3.4.4.5.5.6.7.	3
72	3.3.4.4.5.6.7.	8
72	3.3.4.4.5.7.7.	1
72	3.3.4.4.5.8.	1
72	3.3.4.4.6.7.	12
72	3.3.4.4.7.7.	1
72	3.3.4.4.8.	5
72	3.3.4.5.5.5.6.8.	5
72	3.3.4.5.7.8.	1
72	3.3.4.5.8.	12
72	3.3.4.5.8.8.	1
72	3.3.4.6.7.7.	2
72	3.3.5.	8
72	3.3.5.6.7.	2
72	3.3.5.7.	1
72	3.3.6.	2
72	3.3.6.6.	1
72	3.3.6.7.	1
72	3.3.6.8.	1
72	3.3.7.	2
72	3.4.	1
72	3.4.4.4.4.5.9.	10
72	3.4.4.4.4.6.7.	1
72	3.4.4.4.4.6.7.8.	1
72	3.4.4.4.5.5.6.8.	1
72	3.4.4.4.5.6.7.	3
72	3.4.4.4.6.7.	1
72	3.4.4.4.6.8.	1
72	3.4.4.5.5.5.6.	5
72	3.4.4.5.5.5.6.7.8.	6
72	3.4.4.5.5.6.7.8.8.	12
72	3.4.4.5.6.6.7.	1
72	3.4.4.5.6.6.7.8.	1
72	3.4.4.5.6.7.8.9.	8
72	3.4.4.5.6.8.	1
72	3.4.4.5.6.8.9.	1
72	3.4.4.5.7.	1
72	3.4.4.5.7.8.8.	2
72	3.4.4.6.6.8.	1
72	3.4.4.7.7.8.	3
72	3.4.5.	1
72	3.4.5.5.5.6.8.	1
72	3.4.5.5.6.6.7.7.8.	1
72	3.4.5.5.6.7.8.	12
72	3.4.5.5.8.8.	1
72	3.4.5.6.6.	1
72	3.4.5.6.7.	2
72	3.4.5.6.7.7.8.9.	1
72	3.4.5.6.8.	1
72	3.4.5.7.	2
72	3.4.6.	6
72	3.4.6.7.	2
72	3.4.7.	5
72	3.4.7.7.	1
72	3.4.7.8.	4
72	3.4.8.	1
72	3.5.5.5.6.6.7.8.	1
72	3.5.5.6.	1
72	3.5.5.6.6.7.7.8.	1
72	3.5.5.6.7.8.9.9.	7
72	3.5.5.7.	1
72	3.5.5.8.	3
72	3.5.6.	4
72	3.5.6.6.8.9.	1
72	3.5.6.8.	1
72	3.5.7.	2
72	3.5.7.8.	7
72	3.5.8.	2
72	3.6.	1
72	3.6.6.7.	3
72	3.6.7.	4
72	3.6.7.8.	2
72	3.6.7.8.9.	4
72	3.7.7.	1
72	3.7.7.8.9.9.	1
72	4.4.4.4.5.5.7.8.	3
72	4.4.4.4.5.5.8.9.	16
72	4.4.4.5.5.5.6.9.	1
72	4.4.4.5.5.5.7.9.	16
72	4.4.4.5.5.6.6.7.8.	2
72	4.4.4.5.5.6.8.9.	2
72	4.4.4.5.5.7.7.8.	2
72	4.4.4.6.7.	2
72	4.4.4.6.7.8.	1
72	4.4.5.	1
72	4.4.5.5.5.5.7.8.8.	1
72	4.4.5.5.5.5.7.9.	2
72	4.4.5.5.6.6.7.8.	1
72	4.4.5.5.6.7.8.	1
72	4.4.5.6.9.	1
72	4.4.5.8.	1
72	4.5.	1
72	4.5.5.5.6.6.7.8.9.	45
72	4.5.5.5.6.6.8.9.9.	8
72	4.5.5.6.6.7.8.8.9.	44
72	4.5.5.7.8.	2
72	4.5.5.7.8.9.	1
72	4.5.6.	2
72	4.5.6.6.	1
72	4.5.6.7.8.9.	2
72	4.5.7.	1
72	4.5.7.7.7.7.	1
72	4.5.8.	1
72	4.5.8.9.	4
72	4.6.	1
72	4.6.6.	1
72	4.6.7.	1
72	4.7.8.	5
72	4.7.8.8.8.	1
72	4.7.8.8.9.	1
72	4.7.8.9.9.9.	1
72	5.5.5.7.7.9.	1
72	5.5.6.7.8.8.8.	1
72	5.6.6.8.8.9.9.	5
72	5.7.7.	1
72	5.7.8.9.	3
72	6.7.8.9.9.	1
72	6.8.9.9.9.	1
73	1.1.2.3.	1
73	1.2.	38
73	1.2.2.	1
73	1.2.2.2.	1
73	1.2.2.2.5.	10
73	1.2.2.3.4.5.	1
73	1.2.2.5.	9
73	1.2.3.	2
73	1.2.3.3.	1
73	1.2.3.3.4.	2
73	1.2.3.3.5.	1
73	1.2.3.4.	5
73	1.2.3.4.4.5.	1
73	1.2.4.	1
73	1.2.5.	35
73	1.3.3.	5
73	1.3.3.4.	1
73	1.3.3.4.4.	1
73	1.3.3.5.	5
73	1.3.3.7.	1
73	1.3.4.4.	1
73	1.3.4.5.5.5.6.	1
73	1.3.4.5.6.	1
73	1.3.5.5.6.	1
73	2.2.	15
73	2.2.2.3.5.	12
73	2.2.2.3.6.	7
73	2.2.2.4.4.5.	1
73	2.2.2.4.6.	2
73	2.2.3.	1
73	2.2.3.3.6.	5
73	2.2.3.3.6.6.	1
73	2.2.3.4.	1
73	2.2.3.4.5.	1
73	2.2.3.4.6.	2
73	2.2.3.5.	26
73	2.2.3.5.6.	2
73	2.2.3.6.	10
73	2.2.4.	18
73	2.2.4.4.5.	1
73	2.2.4.4.5.5.	1
73	2.2.4.4.6.	1
73	2.2.4.5.	1
73	2.2.4.5.7.	1
73	2.2.5.	2
73	2.2.5.6.	1
73	2.2.6.	1
73	2.3.	3
73	2.3.3.	1
73	2.3.3.3.5.6.	1
73	2.3.3.3.6.	14
73	2.3.3.3.7.	2
73	2.3.3.4.	2
73	2.3.3.4.5.6.	1
73	2.3.3.4.5.7.	1
73	2.3.3.4.6.	21
73	2.3.3.4.6.7.	1
73	2.3.3.4.7.	2
73	2.3.3.5.	1
73	2.3.3.5.6.	18
73	2.3.3.6.	2
73	2.3.4.	2
73	2.3.4.4.	5
73	2.3.4.4.5.5.	1
73	2.3.4.4.5.6.	1
73	2.3.4.4.5.7.	1
73	2.3.4.4.7.	11
73	2.3.4.4.7.8.	1
73	2.3.4.4.8.	1
73	2.3.4.5.	9
73	2.3.4.5.5.	3
73	2.3.4.5.5.5.	1
73	2.3.4.5.5.6.6.6.	1
73	2.3.4.5.5.6.6.7.	1
73	2.3.4.5.5.6.7.	2
73	2.3.4.5.6.	3
73	2.3.4.5.6.7.	3
73	2.3.4.5.7.	2
73	2.3.4.6.	2
73	2.3.4.6.8.	1
73	2.3.4.7.	2
73	2.3.5.	1
73	2.3.5.6.7.	1
73	2.3.5.6.7.8.	2
73	2.3.6.	1
73	2.4.	1
73	2.4.4.4.7.	6
73	2.4.4.4.7.8.	1
73	2.4.4.5.	1
73	2.4.4.5.6.	1
73	2.4.4.5.8.	35
73	2.4.4.6.	2
73	2.4.5.6.7.8.	2
73	2.4.6.7.	1
73	2.5.5.5.8.9.	1
73	3.3.	1
73	3.3.3.3.7.	1
73	3.3.3.4.5.7.	1
73	3.3.3.4.8.	1
73	3.3.3.5.5.5.5.	1
73	3.3.3.5.6.6.6.8.	1
73	3.3.3.6.	1
73	3.3.3.6.6.	1
73	3.3.3.7.	2
73	3.3.4.	3
73	3.3.4.4.4.5.5.5.	1
73	3.3.4.4.5.5.	1
73	3.3.4.4.5.5.6.6.	1
73	3.3.4.4.6.7.	17
73	3.3.4.4.7.	4
73	3.3.4.5.	1
73	3.3.4.5.6.6.8.	1
73	3.3.4.5.6.7.	16
73	3.3.4.5.6.8.	1
73	3.3.4.5.8.	7
73	3.3.4.6.	3
73	3.3.4.6.7.	1
73	3.3.4.6.8.	1
73	3.3.4.7.	5
73	3.3.5.	2
73	3.3.5.5.6.7.	1
73	3.3.5.5.7.	1
73	3.3.5.5.8.	6
73	3.3.5.6.6.8.	1
73	3.3.5.7.8.	3
73	3.3.5.8.	1
73	3.3.6.	1
73	3.3.6.7.	1
73	3.3.7.	2
73	3.4.	2
73	3.4.4.4.5.6.8.	1
73	3.4.4.4.5.8.	1
73	3.4.4.5.5.5.6.	2
73	3.4.4.5.5.7.	2
73	3.4.4.5.6.	1
73	3.4.4.5.6.6.6.6.8.	1
73	3.4.4.5.6.6.6.8.	1
73	3.4.4.5.6.6.8.	1
73	3.4.4.5.6.7.9.	1
73	3.4.4.5.6.8.	2
73	3.4.4.5.7.	2
73	3.4.4.5.8.	8
73	3.4.4.5.9.	1
73	3.4.4.6.7.	3
73	3.4.4.7.	3
73	3.4.5.5.	1
73	3.4.5.5.6.7.7.8.	1
73	3.4.5.5.6.7.9.	1
73	3.4.5.5.6.8.	3
73	3.4.5.6.	1
73	3.4.5.6.6.6.7.7.9.	2
73	3.4.5.6.6.7.8.9.	1
73	3.4.5.6.7.	2
73	3.4.5.6.7.8.9.	1
73	3.4.5.6.7.9.	2
73	3.4.5.6.8.	2
73	3.4.5.6.9.	43
73	3.4.5.7.	1
